LSOA GVA Estimates (millions),Urban_rura,RUC21NM,LU_pct_micro_2025_msoa,LU_pct_small_2025_msoa,LU_pct_medium_2025_msoa,LU_pct_large_2025_msoa,enterprises_per_1k_residents_2025,total_enterprises_2025_msoa,turnover_diversity_1-HHI_2025_msoa,LU_diversity_1-HHI_2025,share_enterprises_creative_2025_msoa,share_enterprises_foundational_2025_msoa,share_enterprises_green_aligned_2025_msoa,share_enterprises_industrial_2025_msoa,share_enterprises_kibs_2025_msoa,share_enterprises_anchor_2025_msoa,share_enterprises_public_2025_msoa,share_enterprises_private_2025_msoa,employment_rate_per_pop,full_to_part_ratio,total_employees,Apprenticeship %,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills %","Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma %","Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma %","Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy) %",No qualifications %,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown) %",IMD_decile,Income_decile,Employment_decile,Education_decile,AdultSkills_decile,Percentage of connections receiving less than 10Mbit/s broadband,Average download speed (Mbit/s),Percentage of homes unable to receive at least 30Mbit/s broadband,bus_stop_density,dist_to_primary_m,Mid-2024 population,Working_Age_Pop,Pct_Working_Age,LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,area_km2,LU_micro_2025_msoa,LU_small_2025_msoa,LU_medium_2025_msoa,LU_large_2025_msoa,LU_total_2025_msoa,full_time_employees,part_time_employees
10.671,Urban,Urban: Nearer to a major town or city,0.9130434782608696,0.072463768,0.0144927536231884,0.0,206.8045363575717,310,0.7299113141628595,0.8772555134773892,0.1451612903225806,0.4193548387096774,0.032258065,0.032258065,0.4354838709677419,0.048387097,0.0,1.0,0.040026684,0.3333333333333333,60,5.070046697798532,8.872581721147432,10.740493662441628,15.343562374916612,30.820547031354234,10.140093395597065,1.9346230820547032,10,10,10,8,7,0.0,101.9849023,0.0,5.85660368,542.9059972,1499,980,0.6537691794529686,E01016294,West Berkshire 020A,E02003386,West Berkshire 020,1.0244845525377024,315,25,5,0,345,15,45
54.295,Urban,Urban: Nearer to a major town or city,0.9130434782608696,0.072463768,0.0144927536231884,0.0,200.38784744667095,310,0.7299113141628595,0.8772555134773892,0.1451612903225806,0.4193548387096774,0.032258065,0.032258065,0.4354838709677419,0.048387097,0.0,1.0,0.3393665158371041,2.0,525,4.007756949,12.087912087912088,10.85972850678733,11.118293471234647,14.091790562378796,17.323852617970264,2.8442146089204914,2,2,2,1,2,0.0,102.9231557,0.0,1.9022994575123668,448.1831363111109,1547,1062,0.6864899806076277,E01016295,West Berkshire 020B,E02003386,West Berkshire 020,1.0513591811750795,315,25,5,0,345,350,175
63.991,Rural,Larger rural: Further from a major town or city,0.86,0.12,0.02,0.0,289.8089171974522,455,0.822069943,0.9134948096885812,0.1098901098901098,0.3296703296703296,0.043956044,0.043956044,0.4395604395604395,0.043956044,0.0,1.0,0.3343949044585987,0.5,525,3.949044585987261,9.171974522292992,11.337579617834397,13.694267515923569,27.38853503184713,13.56687898089172,2.1019108280254777,6,5,7,4,6,0.0,63.05427286,0.0,2.859204162463973,178.43772666340593,1570,990,0.6305732484076433,E01016296,West Berkshire 010A,E02003376,West Berkshire 010,1.0492430164254842,430,60,10,0,500,175,350
18.954,Rural,Larger rural: Further from a major town or city,0.86,0.12,0.02,0.0,250.68870523415976,455,0.822069943,0.9134948096885812,0.1098901098901098,0.3296703296703296,0.043956044,0.043956044,0.4395604395604395,0.043956044,0.0,1.0,0.1101928374655647,1.0,200,4.517906336088155,11.074380165289256,11.570247933884298,10.358126721763083,17.63085399449036,16.47382920110193,1.9283746556473829,5,4,5,3,3,0.0,51.30604027,0.0,0.8021964395880031,1228.5306223319044,1815,1005,0.5537190082644629,E01016297,West Berkshire 010B,E02003376,West Berkshire 010,8.726042219278737,430,60,10,0,500,100,100
220.544,Rural,Smaller rural: Nearer to a major town or city,0.86,0.12,0.02,0.0,368.7196110210697,455,0.822069943,0.9134948096885812,0.1098901098901098,0.3296703296703296,0.043956044,0.043956044,0.4395604395604395,0.043956044,0.0,1.0,1.7828200972447326,0.4666666666666667,2200,3.646677471636953,7.536466775,11.99351702,13.695299837925443,31.847649918962723,10.696920583468396,3.484602917341977,7,7,7,7,7,0.02259887,69.02068376,2.3,0.1689103881466508,233.40303702089943,1234,716,0.580226904,E01016298,West Berkshire 010C,E02003376,West Berkshire 010,59.20298987956758,430,60,10,0,500,700,1500
31.976,Rural,Larger rural: Further from a major town or city,0.86,0.12,0.02,0.0,296.6101694915254,455,0.822069943,0.9134948096885812,0.1098901098901098,0.3296703296703296,0.043956044,0.043956044,0.4395604395604395,0.043956044,0.0,1.0,0.3259452411994785,0.6666666666666666,500,5.345501955671447,8.018252934,11.864406779661016,11.929595827900911,27.77053455019557,11.734028683181226,2.4771838331160363,8,8,8,6,6,0.0,65.43083475,0.0,0.8837264780586174,692.8400904003395,1534,944,0.6153846153846154,E01016299,West Berkshire 010D,E02003376,West Berkshire 010,2.2631436871662234,430,60,10,0,500,200,300
16.309,Rural,Larger rural: Further from a major town or city,0.9010989010989012,0.076923077,0.021978022,0.0,290.7369844,430,0.787686616,0.8873324477720081,0.127906976744186,0.2441860465116279,0.0232558139534883,0.0232558139534883,0.5116279069767442,0.0232558139534883,0.0,1.0,0.1183231913455037,0.75,175,3.8539553752535496,8.045977011494253,10.006761325219744,14.131169709263016,31.10209601081812,10.75050709939148,1.555104800540906,5,6,7,6,7,0.0,51.84920635,0.0,0.6483008975742441,2269.999341001539,1479,891,0.6024340770791075,E01016300,West Berkshire 018A,E02003384,West Berkshire 018,4.627480867642076,410,35,10,0,455,75,100
72.334,Rural,Smaller rural: Further from a major town or city,0.9010989010989012,0.076923077,0.021978022,0.0,213.1879028259792,430,0.787686616,0.8873324477720081,0.127906976744186,0.2441860465116279,0.0232558139534883,0.0232558139534883,0.5116279069767442,0.0232558139534883,0.0,1.0,0.3718393653941497,0.5,750,4.660386713,6.4452156668319285,11.948438274665344,13.68368864650471,37.18393653941497,9.816559246405552,1.834407535944472,7,9,10,8,9,0.0,148.0471477,0.0,0.0241833805859637,958.9758618558784,2017,1189,0.5894893406048587,E01016301,West Berkshire 018B,E02003384,West Berkshire 018,206.7535588015368,410,35,10,0,455,250,500
31.483,Rural,Smaller rural: Further from a major town or city,0.9010989010989012,0.076923077,0.021978022,0.0,282.33749179251475,430,0.787686616,0.8873324477720081,0.127906976744186,0.2441860465116279,0.0232558139534883,0.0232558139534883,0.5116279069767442,0.0232558139534883,0.0,1.0,0.262639527,0.6,400,3.808273145108339,8.273145108338804,12.278397898883782,15.233092580433356,33.749179251477344,12.278397898883782,1.510177281680893,7,7,9,8,7,0.032786885,108.0240343,3.3,0.0451740079331744,2678.325939928448,1523,940,0.6172028890347997,E01016302,West Berkshire 018C,E02003384,West Berkshire 018,44.27324675195048,410,35,10,0,455,150,250
38.562,Rural,Smaller rural: Nearer to a major town or city,0.875,0.1145833333333333,0.0104166666666666,0.0,308.9887640449438,440,0.8178094860615669,0.8910803324099723,0.2386363636363636,0.2613636363636363,0.0454545454545454,0.0454545454545454,0.2954545454545454,0.0454545454545454,0.0,1.0,0.351123596,0.4285714285714285,500,5.617977528089887,8.216292135,12.5,15.730337078651685,31.67134831460674,11.30617978,2.247191011235955,6,7,10,6,7,0.0,96.38740458,0.7,0.0125537758953463,2014.312935273264,1424,866,0.6081460674157303,E01016303,West Berkshire 002A,E02003368,West Berkshire 002,79.65730855293457,420,55,5,0,480,150,350
107.702,Rural,Larger rural: Nearer to a major town or city,0.875,0.1145833333333333,0.0104166666666666,0.0,279.5425667090216,440,0.8178094860615669,0.8910803324099723,0.2386363636363636,0.2613636363636363,0.0454545454545454,0.0454545454545454,0.2954545454545454,0.0454545454545454,0.0,1.0,0.6988564167725541,0.375,1100,5.273189326556544,9.402795426,12.007623888182971,15.819567979669632,28.52604828462516,12.261753494282084,1.9695044472681067,6,7,8,4,5,0.0,93.99368421,3.2,0.0228323494507804,2144.801389322416,1574,973,0.6181702668360864,E01016304,West Berkshire 002B,E02003368,West Berkshire 002,87.59501532294719,420,55,5,0,480,300,800
36.582,Rural,Larger rural: Nearer to a major town or city,0.875,0.1145833333333333,0.0104166666666666,0.0,360.65573770491807,440,0.8178094860615669,0.8910803324099723,0.2386363636363636,0.2613636363636363,0.0454545454545454,0.0454545454545454,0.2954545454545454,0.0454545454545454,0.0,1.0,0.4508196721311475,0.8333333333333334,550,6.721311475409836,7.950819672131147,12.704918032786884,16.557377049180328,28.36065573770492,14.754098360655735,2.0491803278688523,6,7,9,4,7,0.0,63.4384913,19.0,0.046458747,5604.712547166004,1220,802,0.6573770491803279,E01016305,West Berkshire 002C,E02003368,West Berkshire 002,64.57341545973561,420,55,5,0,480,250,300
17.139,Rural,Larger rural: Nearer to a major town or city,0.875,0.1145833333333333,0.0104166666666666,0.0,323.5294117647059,440,0.8178094860615669,0.8910803324099723,0.2386363636363636,0.2613636363636363,0.0454545454545454,0.0454545454545454,0.2954545454545454,0.0454545454545454,0.0,1.0,0.1286764705882352,0.75,175,5.367647058823529,10.36764705882353,11.617647058823527,12.794117647058822,19.044117647058822,19.48529411764705,1.3235294117647058,4,4,5,2,3,0.0,87.39887892,0.0,0.4206653570116222,3915.355713724701,1360,811,0.5963235294117647,E01016306,West Berkshire 002D,E02003368,West Berkshire 002,2.3771864816820933,420,55,5,0,480,75,100
19.937,Rural,Larger rural: Nearer to a major town or city,0.8615384615384616,0.123076923076923,0.0153846153846153,0.0,173.02052785923755,295,0.7848319448434358,0.901367188,0.1186440677966101,0.3389830508474576,0.050847458,0.050847458,0.4406779661016949,0.084745763,0.0,1.0,0.1319648093841642,0.8,225,4.164222873900293,8.680351906158359,10.909090909090908,13.48973607038123,26.920821114369502,14.076246334310852,2.0527859237536656,6,5,5,6,6,0.0,51.75589587,0.0,1.5384820372754824,6007.72094476544,1705,1045,0.6129032258064516,E01016307,West Berkshire 022A,E02003388,West Berkshire 022,1.9499740180995149,280,40,5,0,325,100,125
38.581,Rural,Larger rural: Nearer to a major town or city,0.8615384615384616,0.123076923076923,0.0153846153846153,0.0,145.8230350963915,295,0.7848319448434358,0.901367188,0.1186440677966101,0.3389830508474576,0.050847458,0.050847458,0.4406779661016949,0.084745763,0.0,1.0,0.2100840336134453,0.4166666666666667,425,3.460207612456748,5.9812160158180925,11.220958971824023,10.874938210578348,38.80375679683638,6.772120612951063,1.4335145823035098,9,9,9,10,10,0.012738854,75.334757,5.1,0.1201807875876319,3994.2855359166974,2023,1190,0.5882352941176471,E01016308,West Berkshire 022B,E02003388,West Berkshire 022,33.28319010293828,280,40,5,0,325,125,300
99.26,Rural,Smaller rural: Nearer to a major town or city,0.7251908396946565,0.2061068702290076,0.053435115,0.015267175572519,216.6802943581357,530,0.8635636730914906,0.914485767,0.1509433962264151,0.3396226415094339,0.056603774,0.047169811,0.490566037735849,0.037735849,0.009345794,0.9906542056074766,0.5519215044971382,0.35,1350,3.8430089942763694,8.013082583810302,11.61079313,13.164349959116924,31.84791496320523,8.994276369582993,2.2076860179885527,7,8,9,7,7,0.014925373,95.04921053,1.5,0.1402277449457816,4186.189577298175,2446,1604,0.6557645134914145,E01016309,West Berkshire 022C,E02003375,West Berkshire 009,57.050050994495855,475,135,35,10,655,350,1000
118.428,Urban,Urban: Nearer to a major town or city,0.8333333333333334,0.1111111111111111,0.0444444444444444,0.0111111111111111,188.48700967906265,370,0.8089053803339518,0.8911967153725395,0.1891891891891892,0.2567567567567567,0.0135135135135135,0.0135135135135135,0.5945945945945946,0.054054054,0.0,1.0,0.891492613,0.4,1750,3.667855323484463,10.239429444727458,10.64696892511462,11.869587366276107,28.27305145,16.760061130922058,2.699949057564952,6,4,5,5,4,0.0,71.40099432,0.0,3.8004338464489673,212.16972053059004,1963,1199,0.6107997962302598,E01016310,West Berkshire 012A,E02003378,West Berkshire 012,1.5787671203923872,375,50,20,5,450,500,1250
908.411,Urban,Urban: Nearer to a major town or city,0.8333333333333334,0.1111111111111111,0.0444444444444444,0.0111111111111111,219.5845697329377,370,0.8089053803339518,0.8911967153725395,0.1891891891891892,0.2567567567567567,0.0135135135135135,0.0135135135135135,0.5945945945945946,0.054054054,0.0,1.0,1.513353115727003,0.4571428571428571,2550,4.569732938,7.062314540059347,10.148367952522255,11.632047477744807,38.93175074183976,10.919881305637984,2.373887240356084,9,8,9,9,8,0.0,83.0453149,0.0,0.5707936522565431,439.0650583990576,1685,1094,0.6492581602373887,E01016311,West Berkshire 012B,E02003378,West Berkshire 012,1.7519466028514106,375,50,20,5,450,800,1750
17.609,Urban,Urban: Nearer to a major town or city,0.9130434782608696,0.072463768,0.0144927536231884,0.0,153.54135710747897,310,0.7299113141628595,0.8772555134773892,0.1451612903225806,0.4193548387096774,0.032258065,0.032258065,0.4354838709677419,0.048387097,0.0,1.0,0.1733531451213472,0.5555555555555556,350,3.368003962357603,8.865775136206043,10.30212976721149,12.035661218424965,33.43239227340267,11.788013868251609,1.2877662209014362,7,6,6,6,6,0.0,84.34424658,0.0,3.769702330059296,875.3384864977057,2019,1395,0.6909361069836553,E01016312,West Berkshire 020C,E02003386,West Berkshire 020,0.7958188040679622,315,25,5,0,345,125,225
53.909,Rural,Larger rural: Nearer to a major town or city,0.8736842105263158,0.1157894736842105,0.0105263157894736,0.0,233.85300668151447,420,0.8090859924283397,0.9006663890045814,0.1309523809523809,0.2261904761904762,0.0238095238095238,0.0238095238095238,0.5476190476190477,0.083333333,0.0114942528735632,0.9885057471264368,0.3897550111358575,0.4,700,3.897550111358575,6.792873051224944,10.579064587973273,11.971046770601337,31.29175946547884,9.298440979955457,2.060133630289532,8,7,8,8,8,0.0,49.85575843,0.0,0.9948922425141968,127.51304370325428,1796,1070,0.5957683741648107,E01016313,West Berkshire 003C,E02003369,West Berkshire 003,2.010267961,415,55,5,0,475,200,500
62.702,Rural,Smaller rural: Nearer to a major town or city,0.8736842105263158,0.1157894736842105,0.0105263157894736,0.0,264.3171806167401,420,0.8090859924283397,0.9006663890045814,0.1309523809523809,0.2261904761904762,0.0238095238095238,0.0238095238095238,0.5476190476190477,0.083333333,0.0114942528735632,0.9885057471264368,0.4719949653870359,0.5,750,2.454373820012586,4.845814977973569,12.08307111390812,9.565764631843928,44.49339207048458,6.419131529263687,1.5733165512901195,9,10,10,8,10,0.0,94.3573741,1.5,0.064468418,1572.0527590261634,1589,954,0.6003775959723097,E01016314,West Berkshire 003D,E02003369,West Berkshire 003,15.511471007362838,415,55,5,0,475,250,500
24.392,Urban,Urban: Nearer to a major town or city,0.9375,0.0625,0.0,0.0,132.04225352112675,225,0.777882798,0.8646446355817112,0.1555555555555555,0.4,0.0222222222222222,0.0222222222222222,0.4444444444444444,0.066666667,0.0,1.0,0.2053990610328638,0.75,350,5.046948356807512,8.509389671361504,11.208920187793426,12.617370892018778,33.21596244131456,8.978873239,1.8779342723004693,9,9,9,9,9,0.0,108.6989708,7.9,0.1431996085680421,887.8146667839658,1704,1029,0.6038732394366197,E01016315,West Berkshire 004A,E02003370,West Berkshire 004,20.94977793584214,225,15,0,0,240,150,200
17.844,Urban,Urban: Nearer to a major town or city,0.9375,0.0625,0.0,0.0,108.43373493975903,225,0.777882798,0.8646446355817112,0.1555555555555555,0.4,0.0222222222222222,0.0222222222222222,0.4444444444444444,0.066666667,0.0,1.0,0.096385542,0.6,200,5.0602409638554215,6.8915662650602405,10.55421686746988,15.614457831325302,33.10843373493976,8.048192771084338,1.686746987951807,9,9,9,9,9,0.0,112.3644699,0.0,0.2345206299621335,239.9331764116488,2075,1328,0.64,E01016316,West Berkshire 004B,E02003370,West Berkshire 004,8.528034400738761,225,15,0,0,240,75,125
9.864,Urban,Urban: Nearer to a major town or city,0.9375,0.0625,0.0,0.0,147.8318002628121,225,0.777882798,0.8646446355817112,0.1555555555555555,0.4,0.0222222222222222,0.0222222222222222,0.4444444444444444,0.066666667,0.0,1.0,0.1806833114323258,0.8333333333333334,275,3.416557161629435,6.044678055190539,11.169513797634693,11.892247043363994,36.07095926412615,12.352168199737187,1.3797634691195797,7,7,5,7,6,0.0,92.38950495,3.3,2.242726603235984,181.4226679590681,1522,904,0.5939553219448095,E01016317,West Berkshire 004C,E02003370,West Berkshire 004,1.7835432969085407,225,15,0,0,240,125,150
12.949,Urban,Urban: Nearer to a major town or city,0.9375,0.0625,0.0,0.0,147.54098360655738,225,0.777882798,0.8646446355817112,0.1555555555555555,0.4,0.0222222222222222,0.0222222222222222,0.4444444444444444,0.066666667,0.0,1.0,0.098360656,1.0,150,5.901639344262295,8.459016393442623,11.934426229508196,13.836065573770492,26.36065573770492,11.868852459016392,2.1639344262295084,10,9,9,8,7,0.0,104.7878676,0.0,1.2109783559802765,380.7626726846544,1525,916,0.600655738,E01016318,West Berkshire 004D,E02003370,West Berkshire 004,0.8257785905599515,225,15,0,0,240,75,75
26.316,Urban,Urban: Nearer to a major town or city,0.9130434782608696,0.072463768,0.0144927536231884,0.0,165.24520255863538,310,0.7299113141628595,0.8772555134773892,0.1451612903225806,0.4193548387096774,0.032258065,0.032258065,0.4354838709677419,0.048387097,0.0,1.0,0.093283582,0.75,175,3.8379530916844353,5.970149253731343,11.194029850746269,10.767590618336886,31.18336886993604,14.76545842217484,2.6119402985074625,7,5,7,8,7,0.0,92.34125364,0.0,12.646219621267738,365.9324103516451,1876,1093,0.5826226012793176,E01016319,West Berkshire 020D,E02003386,West Berkshire 020,1.1070502030864264,315,25,5,0,345,75,100
17.587,Urban,Urban: Nearer to a major town or city,0.9130434782608696,0.072463768,0.0144927536231884,0.0,207.63563295378432,310,0.7299113141628595,0.8772555134773892,0.1451612903225806,0.4193548387096774,0.032258065,0.032258065,0.4354838709677419,0.048387097,0.0,1.0,0.1339584728734092,0.6,200,3.817816476892164,6.496985934360349,9.979906229068987,11.252511721366377,36.16878768,9.645010046885464,1.2726054922973875,8,7,6,9,8,0.0,93.51107011,0.0,6.557277567396085,304.9856510168209,1493,957,0.6409912926992632,E01016320,West Berkshire 020E,E02003386,West Berkshire 020,0.7625115680417225,315,25,5,0,345,75,125
15.046,Urban,Urban: Nearer to a major town or city,0.9411764705882352,0.044117647,0.0147058823529411,0.0,189.46121965660157,320,0.75,0.8680795847750865,0.171875,0.328125,0.015625,0.015625,0.515625,0.078125,0.015625,0.984375,0.097690941,0.32,165,3.611604499703968,7.460035523978685,10.301953818827709,11.663706335109532,31.97158081705151,10.479573712255773,2.07223209,6,6,5,7,7,0.0,95.90142857,4.1,7.887244672842609,513.2689732519215,1689,1048,0.620485494,E01016321,West Berkshire 021E,E02003387,West Berkshire 021,0.8875089198262641,320,15,5,0,340,40,125
10.682,Urban,Urban: Nearer to a major town or city,0.9411764705882352,0.044117647,0.0147058823529411,0.0,220.2339986235375,320,0.75,0.8680795847750865,0.171875,0.328125,0.015625,0.015625,0.515625,0.078125,0.015625,0.984375,0.120440467997247,0.4,175,4.267033723331039,5.574673090158293,9.015829318651068,11.906400550584996,37.71507226,7.226428079834825,1.3764624913971095,10,10,10,10,10,0.0,95.83877069,0.0,6.351091249012754,362.2033271335556,1453,873,0.6008258774948383,E01016322,West Berkshire 021F,E02003387,West Berkshire 021,1.5745325658097655,320,15,5,0,340,50,125
23.136,Urban,Urban: Nearer to a major town or city,0.8333333333333334,0.1111111111111111,0.0444444444444444,0.0111111111111111,230.67331670822944,370,0.8089053803339518,0.8911967153725395,0.1891891891891892,0.2567567567567567,0.0135135135135135,0.0135135135135135,0.5945945945945946,0.054054054,0.0,1.0,0.3273067331670823,0.5,525,3.990024938,6.296758104738156,9.102244389027431,11.658354114713216,26.870324189526183,11.596009975062344,1.8703241895261848,9,9,8,8,7,0.0,70.04765625,0.0,0.4099009702526992,701.7302670482379,1604,906,0.5648379052369077,E01016323,West Berkshire 012C,E02003378,West Berkshire 012,7.318840934068866,375,50,20,5,450,175,350
908.411,Urban,Urban: Nearer to a major town or city,0.8333333333333334,0.1111111111111111,0.0444444444444444,0.0111111111111111,203.2967032967033,370,0.8089053803339518,0.8911967153725395,0.1891891891891892,0.2567567567567567,0.0135135135135135,0.0135135135135135,0.5945945945945946,0.054054054,0.0,1.0,3.021978021978022,0.1,5500,3.2417582417582422,7.967032967032966,9.065934065934066,10.43956043956044,22.41758241758242,10.164835164835164,1.5384615384615383,7,5,7,4,6,0.0,76.33611111,0.0,0.7212760946600406,1006.4509216088808,1820,1147,0.6302197802197802,E01016324,West Berkshire 012D,E02003378,West Berkshire 012,18.023611341406365,375,50,20,5,450,500,5000
12.808,Urban,Urban: Nearer to a major town or city,0.8333333333333334,0.1111111111111111,0.0444444444444444,0.0111111111111111,231.82957393483707,370,0.8089053803339518,0.8911967153725395,0.1891891891891892,0.2567567567567567,0.0135135135135135,0.0135135135135135,0.5945945945945946,0.054054054,0.0,1.0,0.078320802,0.6666666666666666,125,3.508771929824561,8.897243107769423,11.027568922305765,11.027568922305765,22.99498746867168,16.478696741854638,2.0676691729323307,5,4,4,5,4,0.0,97.14378819,0.0,3.3102850059124624,174.0411929014599,1596,971,0.6083959899749374,E01016325,West Berkshire 012E,E02003378,West Berkshire 012,0.6041775848387141,375,50,20,5,450,50,75
51.98,Rural,Smaller rural: Nearer to a major town or city,0.9010989010989012,0.076923077,0.021978022,0.0,313.18281136198107,430,0.787686616,0.8873324477720081,0.127906976744186,0.2441860465116279,0.0232558139534883,0.0232558139534883,0.5116279069767442,0.0232558139534883,0.0,1.0,0.4552075746540422,0.3888888888888889,625,2.9133284777858703,5.243991260014567,11.726147123088127,13.03714493809177,38.89293517844137,10.852148579752368,1.7479970866715222,7,9,10,10,10,0.0,135.8625,2.3,0.0233900545398703,2289.028543,1373,863,0.6285506190823015,E01016326,West Berkshire 018D,E02003384,West Berkshire 018,85.50642738309269,410,35,10,0,455,175,450
